,AQI,PM25,PM10,O3,CO,SO2,NO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2022-08-30,103,24.25,30.34583333333333,0.071444625,0.13398786719028916,52.82855180595011,19.00090206605732,21.125,0.0,1007.0416666666666,73.91666666666667,31.145833333333332,2.4541666666666666,2.2483333333333335
2022-08-31,101,35.5,44.4,0.07097766666666668,0.1510304293109604,43.032528954515655,19.00090206605732,44.0,0.020833333333333332,1005.5416666666666,73.33333333333333,31.179166666666664,1.0958333333333334,2.151666666666667
2022-09-01,96,33.375,41.737500000000004,0.05323325000000001,0.14227808639771514,31.48721630818219,12.033904641836303,78.875,2.4583333333333335,1007.4583333333334,84.04166666666667,29.320833333333336,1.2874999999999999,1.4741666666666668
2022-09-02,127,38.095238095238095,47.63809523809523,0.078449,0.13384582916815424,26.239346923485158,15.10328112943018,59.285714285714285,0.0,1007.2857142857143,72.52380952380952,29.890476190476193,1.0523809523809524,1.400952380952381
2022-09-03,123,44.35294117647059,55.45882352941176,0.07672125416666667,0.19114116654766156,58.77613710860675,22.41132038560607,61.23529411764706,0.0,1004.9411764705883,77.70588235294117,29.823529411764707,0.611764705882353,1.5235294117647058
2022-09-04,98,34.25,44.2125,0.061171541666666676,0.16660459835772937,25.43467361783161,20.949712534370892,74.20833333333333,0.78125,1005.875,80.08333333333333,28.429166666666664,1.4791666666666667,2.2475
2022-09-05,119,23.31578947368421,29.173684210526314,0.07611420833333334,0.18060834701892178,32.08197483844785,25.82173870515482,64.15789473684211,0.05263157894736842,1006.6842105263158,65.63157894736842,29.668421052631583,3.005263157894737,2.0
2022-09-06,108,38.25,47.839999999999996,0.04576191666666667,0.2596695108889683,38.93919083445198,22.898523002684463,22.5,0.0375,1007.0,55.15,31.51,2.2649999999999997,2.298
2022-09-07,155,61.73684210526316,77.2,0.07658116666666667,0.19813303820064262,49.32997221615209,17.05209159774375,69.47368421052632,0.5394736842105263,1009.7368421052631,81.63157894736842,28.063157894736843,0.9894736842105264,1.471578947368421
2022-09-08,84,26.75,33.4625,0.03455491666666667,0.16484412709746518,51.778977929010715,20.4625099172925,78.375,3.9166666666666665,1011.2916666666666,94.0,25.679166666666664,0.9708333333333333,1.8483333333333334
2022-09-09,86,28.069583333333338,36.18333333333333,0.029418375,0.16356378436272762,55.977273436768336,23.87292823684125,67.20833333333333,1.2291666666666667,1012.125,90.91666666666667,26.020833333333332,0.9708333333333333,1.0895833333333333
2022-09-10,119,42.82608695652174,53.55217391304347,0.058369791666666664,0.15132050696179938,27.0440202291387,17.393133429698626,73.82608695652173,0.17391304347826086,1010.7826086956521,84.1304347826087,27.178260869565218,1.0521739130434782,1.4039130434782607
2022-09-11,124,34.5,43.14999999999999,0.07765517083333334,0.15055030078543377,44.431960790434864,23.38572561976286,42.59090909090909,0.056818181818181816,1008.8181818181819,75.95454545454545,28.83181818181818,1.6954545454545453,1.1154545454545455
2022-09-12,118,32.64705882352941,40.8235294117647,0.07597412083333333,0.13940731792217068,33.48140667436706,23.04468378780798,53.11764705882353,0.029411764705882353,1007.9411764705883,72.29411764705883,29.511764705882353,1.7529411764705882,1.3588235294117648
2022-09-13,131,47.7,59.669999999999995,0.07751508333333333,0.25918938236344163,34.98579589798021,22.898523002684463,61.4,0.125,1008.7,75.9,29.419999999999998,2.1100000000000003,1.279
2022-09-14,159,67.5,84.4142857142857,0.07471333333333334,0.2003736379864334,58.77613710860675,16.223847148710483,61.0,0.2857142857142857,1007.8571428571429,83.21428571428571,28.692857142857143,1.1928571428571428,1.5171428571428573
2022-09-15,125,45.25,56.59166666666667,0.06910983333333334,0.18308901106747594,42.68267099553586,15.590483746508571,49.541666666666664,0.15625,1004.6666666666666,75.875,30.03333333333333,1.7,1.9195833333333334
2022-09-16,102,35.8,44.765,0.035021875,0.17516689039628705,55.27755751880873,27.283346556390004,69.9,0.7375,1002.95,85.7,28.744999999999997,0.86,2.3155
2022-09-17,106,37.65217391304348,47.091304347826075,0.042960166666666674,0.1639338834344877,51.429119970030904,20.4625099172925,60.43478260869565,1.076086956521739,1004.8260869565217,83.91304347826087,28.117391304347827,1.0782608695652174,1.4817391304347824
2022-09-18,127,46.142857142857146,57.7142857142857,0.07270541250000001,0.16420395573009638,56.32713139574814,17.539294214822142,21.785714285714285,0.0,1005.2142857142857,79.14285714285714,28.935714285714287,0.5428571428571428,1.6357142857142857
2022-09-19,96,33.095,43.74285714285714,0.0685027875,0.16534426097822208,41.52813973090251,22.557481170729588,57.07142857142857,0.0,1005.7142857142857,82.57142857142857,29.192857142857143,2.6285714285714286,1.8078571428571428
2022-09-20,122,44.0,55.029411764705884,0.07284550000000001,0.21308561228132808,40.933381200636845,26.308941322233213,35.11764705882353,0.0,1005.0588235294117,78.6470588235294,29.429411764705883,2.1470588235294117,1.6247058823529412
2022-09-21,105,36.95238095238095,46.2095238095238,0.057435875000000004,0.17996817565155304,23.3355258639528,27.770549173468396,62.285714285714285,1.2976190476190477,1007.4285714285714,86.42857142857143,27.295238095238098,1.3333333333333333,0.7347619047619047
2022-09-22,83,26.291666666666668,35.333333333333336,0.05930370833333334,0.1798081328097108,34.63593793900041,26.796143939311605,57.583333333333336,0.5625,1008.2916666666666,86.95833333333333,27.291666666666668,1.0791666666666666,1.2425
2022-09-23,98,34.291666666666664,42.887499999999996,0.07004375,0.14115778650481972,27.288920800424563,19.00090206605732,73.16666666666667,0.6354166666666666,1009.0,79.79166666666667,27.5625,1.366666666666667,2.595833333333333
2022-09-24,114,40.791666666666664,51.01666666666667,0.07377941666666668,0.14175794716172796,33.586364062061,13.154470661116607,75.0,0.25,1009.125,84.125,26.329166666666666,1.0166666666666666,2.122916666666667
2022-09-25,128,39.705882352941174,49.64705882352941,0.07877587083333333,0.18426932702606214,27.288920800424563,27.429507341513517,65.05882352941177,0.25,1010.0588235294117,85.0,25.88823529411765,0.9352941176470588,1.801764705882353
2022-09-26,127,42.388888888888886,53.016666666666666,0.078449,0.2062952231345948,35.580554428245875,21.09587331949441,23.72222222222222,0.0,1009.0555555555555,77.22222222222223,27.894444444444446,3.0166666666666666,1.2944444444444445
2022-09-27,154,59.416666666666664,74.3,0.07704812500000001,0.3063219992859693,28.583395248649833,26.942304724435125,41.666666666666664,0.0,1007.0,70.08333333333333,30.5,2.275,2.2483333333333335
2022-09-28,156,62.2,77.77000000000001,0.04576191666666667,0.17484680471260264,22.495866762401274,22.41132038560607,77.45,2.15,1006.3,87.45,26.494999999999997,0.915,2.061
2022-09-29,114,40.708333333333336,50.912499999999994,0.031286208333333336,0.15030023384505534,16.093466113070896,25.82173870515482,62.625,0.9479166666666666,1006.2916666666666,90.125,26.037499999999998,0.8666666666666667,2.1125000000000003
2022-09-30,80,24.575454545454544,31.195454545454538,0.04202625000000001,0.15148054980364156,17.387940561296165,28.111591005423268,86.5909090909091,1.3181818181818181,1008.0909090909091,91.18181818181819,26.636363636363637,0.9363636363636364,2.3454545454545457
2022-10-01,74,21.59708333333333,30.445833333333336,0.01961225,0.15844241342377724,19.94190366184872,25.82173870515482,77.5,1.2604166666666667,1009.375,94.0,26.208333333333332,0.8541666666666666,2.6875
2022-10-02,73,21.142857142857142,30.728571428571428,0.029418375,0.20707543198857553,31.48721630818219,27.283346556390004,60.19047619047619,0.8928571428571429,1008.5238095238095,93.71428571428571,26.904761904761905,1.0142857142857142,2.7714285714285714
2022-10-03,84,26.57894736842105,38.526315789473685,0.036422750000000004,0.3147242484826848,23.79034121062654,25.96789949027834,16.894736842105264,0.02631578947368421,1009.9473684210526,85.78947368421052,27.94736842105263,2.3157894736842106,1.9789473684210528
2022-10-04,95,32.78947368421053,47.66842105263158,0.043894083333333334,0.25262762584791143,31.83707426716199,27.770549173468396,51.8421052631579,0.5526315789473685,1012.3684210526316,78.84210526315789,28.110526315789475,2.2210526315789476,1.556842105263158
2022-10-05,99,33.22222222222222,49.144444444444446,0.06957679166666667,0.29791975008925387,31.83707426716199,24.50629163904316,44.94444444444444,0.08333333333333333,1012.0555555555555,77.88888888888889,28.038888888888888,2.8833333333333333,1.5983333333333334
2022-10-06,119,42.809285714285714,64.30714285714285,0.04436104166666666,0.3535346376294181,38.23947491649237,26.942304724435125,53.857142857142854,0.6607142857142857,1012.2857142857143,80.28571428571429,27.835714285714285,3.107142857142857,1.7107142857142856
2022-10-07,114,40.972500000000004,60.125,0.058369791666666664,0.22574042841842204,36.63012830518528,24.360130853919642,49.375,0.17708333333333334,1012.6666666666666,85.41666666666667,26.520833333333332,1.5374999999999999,1.3704166666666666
2022-10-08,113,40.458333333333336,58.44583333333333,0.05089845833333334,0.16662460371295967,42.332813036556054,23.38572561976286,61.708333333333336,0.3541666666666667,1013.0416666666666,84.125,26.541666666666668,0.9249999999999999,1.4904166666666667
2022-10-09,83,26.138749999999998,38.166666666666664,0.0392245,0.1413178293466619,38.134517528798426,11.69286280988143,84.79166666666667,0.375,1015.625,76.91666666666667,25.516666666666666,0.8541666666666666,2.69
2022-10-10,73,20.902916666666666,30.429166666666664,0.04155929166666667,0.11016949125312389,24.490057128586145,18.51369944897893,67.79166666666667,0.10416666666666667,1019.0,54.583333333333336,23.775000000000002,1.2249999999999999,2.3591666666666664
2022-10-11,88,29.041666666666668,41.55416666666667,0.04949758333333333,0.15484144948232775,27.988636718384168,26.308941322233213,40.541666666666664,0.14583333333333334,1016.25,55.833333333333336,24.104166666666668,2.5625,1.6254166666666665
2022-10-12,94,32.31444444444444,46.27777777777777,0.05323325000000001,0.15812232774009283,40.1287078949833,21.777956983404163,50.94444444444444,0.013888888888888888,1014.6666666666666,56.27777777777778,25.077777777777776,3.411111111111111,1.208888888888889
2022-10-13,110,39.357142857142854,56.32857142857142,0.05650195833333334,0.3172849339521599,45.13167670839447,27.91670995859191,63.857142857142854,0.05357142857142857,1013.6428571428571,54.57142857142857,26.035714285714285,3.414285714285714,1.8085714285714285
2022-10-14,101,35.635238095238094,50.97142857142857,0.04716279166666667,0.23798370581935024,26.484247494771022,27.283346556390004,62.61904761904762,0.0,1011.6190476190476,56.142857142857146,25.44285714285714,1.2142857142857142,2.609047619047619
2022-10-15,101,35.61083333333333,51.125,0.05510108333333334,0.19725280257051053,39.88380732369744,18.51369944897893,57.125,0.020833333333333332,1011.4166666666666,57.083333333333336,25.775000000000002,0.9333333333333335,2.5466666666666664
2022-10-16,120,43.041666666666664,61.94166666666666,0.05930370833333334,0.14592906372724027,40.933381200636845,16.564888980665355,26.041666666666668,0.0,1012.9583333333334,57.958333333333336,26.1125,2.4666666666666663,2.4945833333333334
2022-10-17,102,35.708333333333336,51.166666666666664,0.038290583333333336,0.14735944662620493,33.2365061030812,14.616078512351786,20.083333333333332,0.0,1012.5,54.416666666666664,26.724999999999998,2.154166666666667,2.34625
2022-10-18,114,40.89409090909091,59.77272727272727,0.04903062500000001,0.16504418064976795,30.43764243124278,26.455102107356733,30.59090909090909,0.0,1013.8181818181819,51.40909090909091,26.222727272727273,1.9181818181818182,2.9450000000000003
2022-10-19,101,35.59434782608695,50.94347826086957,0.04669583333333333,0.1566019207425919,24.140199169606344,25.675577920031305,91.26086956521739,1.7173913043478262,1015.3478260869565,59.391304347826086,22.278260869565216,0.8434782608695651,2.7269565217391305
2022-10-20,83,26.458333333333332,38.0,0.036422750000000004,0.13211536594073545,16.4433240720507,19.488104683135713,100.0,1.4270833333333333,1017.0,93.45833333333333,17.3625,0.7541666666666668,2.5341666666666667
2022-10-21,93,31.818181818181817,47.027272727272724,0.031286208333333336,0.16796496251338808,15.393750195111293,27.624388388344876,91.36363636363636,0.4772727272727273,1017.5454545454545,92.95454545454545,19.83636363636364,0.8409090909090909,1.7331818181818184
2022-10-22,86,27.926111111111112,40.833333333333336,0.03688970833333334,0.20221413066761873,27.883679330690228,22.41132038560607,60.27777777777778,0.08333333333333333,1015.8888888888889,74.38888888888889,25.333333333333332,2.9833333333333334,2.5172222222222222
2022-10-23,125,45.11764705882353,65.0,0.03735666666666667,0.5158981006783292,32.08197483844785,27.624388388344876,52.1764705882353,0.0,1013.7647058823529,65.88235294117646,28.405882352941177,2.9176470588235297,1.575294117647059
2022-10-24,155,61.76923076923078,88.6923076923077,0.052766291666666666,0.4698057622277758,47.58068242125308,21.436915151449288,62.0,0.0,1012.6923076923077,66.76923076923077,28.253846153846155,3.6307692307692303,1.4746153846153847
2022-10-25,151,56.16625,87.125,0.07751508333333333,0.2571888468404141,53.17840976492992,20.4625099172925,100.0,0.0625,1015.125,84.75,25.5375,2.25,2.20625
2022-10-26,91,30.794615384615383,49.92307692307692,0.05089845833333334,0.19101113173866477,31.83707426716199,27.283346556390004,90.23076923076923,0.0,1013.7692307692307,80.15384615384616,25.99230769230769,1.4307692307692308,1.6653846153846152
2022-10-27,91,30.592777777777783,47.37222222222223,0.05930370833333334,0.15508151374509105,29.038210595323573,24.701172685874518,76.61111111111111,0.0,1013.4444444444445,78.77777777777777,26.62777777777778,1.9000000000000001,1.5677777777777777
2022-10-28,136,49.57545454545454,74.3,0.07611420833333334,0.3158045376651196,36.38522773389941,27.429507341513517,72.9090909090909,0.0,1014.0909090909091,61.81818181818182,27.754545454545454,3.2636363636363637,1.2718181818181817
2022-10-29,159,67.375,84.225,0.07471333333333334,0.14199801142449126,35.68551181593981,27.624388388344876,66.625,0.0,1013.125,60.625,28.4125,4.15,1.665
2022-10-30,152,57.38461538461539,71.75384615384615,0.05650195833333334,0.22406998125669406,23.79034121062654,28.111591005423268,49.61538461538461,0.0,1012.2307692307693,61.23076923076923,27.930769230769233,2.746153846153846,2.3069230769230766
2022-10-31,92,31.347826086956523,39.213043478260865,0.047629750000000005,0.20761557657979296,13.18964505353854,27.429507341513517,31.82608695652174,0.0,1013.304347826087,53.21739130434783,26.330434782608698,1.3478260869565217,2.678695652173913
2022-11-01,87,28.428571428571427,35.561904761904756,0.037823625,0.2695821644055694,27.288920800424563,28.111591005423268,15.476190476190476,0.0,1013.1428571428571,54.42857142857143,24.52857142857143,0.8380952380952381,2.3461904761904764
2022-11-02,134,49.0,61.275000000000006,0.065841125,0.450680642627633,27.288920800424563,25.675577920031305,6.1875,0.0,1010.9375,57.1875,24.0,3.125,0.74375
2022-11-03,153,58.5,73.1625,0.04669583333333333,0.2672715458764727,48.63025629819249,25.675577920031305,58.75,0.0,1011.125,44.125,27.1125,2.25,2.1625
2022-11-04,141,51.666666666666664,64.6,0.05790283333333334,0.22045901463762943,29.737926513283178,26.942304724435125,40.77777777777778,0.0,1014.3333333333334,49.888888888888886,27.355555555555554,3.088888888888889,2.035555555555556
2022-11-05,144,52.785714285714285,66.00714285714285,0.05136541666666667,0.27063244555515886,56.32713139574814,27.770549173468396,32.785714285714285,0.0,1016.5,59.0,25.714285714285715,3.0357142857142856,1.4414285714285715
2022-11-06,158,65.75,82.91666666666667,0.07564725,0.2840760442699036,45.93635001404802,27.91670995859191,65.08333333333333,0.0,1016.6666666666666,69.66666666666667,24.7,3.358333333333333,1.3983333333333334
2022-11-07,152,57.4,71.78,0.0755071625,0.24966683327383077,53.07345237723597,22.070278553651196,74.2,0.0,1016.0,67.0,25.339999999999996,2.32,0.798
2022-11-08,166,76.66666666666667,95.86666666666667,0.07471333333333334,0.17055232178983695,49.22501482845815,21.436915151449288,74.0,0.0,1016.0,62.333333333333336,27.266666666666666,4.766666666666667,0.6633333333333333
2022-11-09,160,68.75,85.95,0.07471333333333334,0.17996817565155304,50.7294040520713,20.803551749247376,66.25,0.0,1014.0,55.75,28.025,2.95,2.0
2022-11-10,139,51.0,63.77142857142858,0.05510108333333334,0.21701809353802215,47.58068242125308,26.455102107356733,69.42857142857143,0.0,1015.4285714285714,88.71428571428571,23.642857142857142,0.8571428571428571,0.9028571428571429
2022-11-11,136,49.63157894736842,62.057894736842115,0.058369791666666664,0.2023741735094609,37.434801610838825,27.283346556390004,74.42105263157895,0.0,1013.7894736842105,83.57894736842105,25.642105263157895,1.2789473684210526,2.1378947368421053
2022-11-12,113,40.4,51.035000000000004,0.052766291666666666,0.13171525883612994,31.137358349202387,27.283346556390004,65.0,0.0,1012.75,80.05,26.27,1.12,2.3145
2022-11-13,126,45.64705882352941,57.08235294117646,0.04856366666666667,0.11611108175651554,25.994446352199294,21.09587331949441,77.6470588235294,0.0,1013.4117647058823,84.17647058823529,24.976470588235294,1.2411764705882353,2.0
2022-11-14,144,52.90909090909091,66.15454545454544,0.03688970833333334,0.2998402641913602,37.434801610838825,27.91670995859191,74.81818181818181,0.0,1013.6363636363636,74.18181818181819,27.20909090909091,2.1363636363636362,1.7254545454545456
2022-11-15,121,43.42857142857143,54.3142857142857,0.052299333333333343,0.25174739021777937,35.09075328567415,28.111591005423268,85.21428571428571,0.0,1011.9285714285714,79.28571428571429,26.942857142857143,2.2285714285714286,2.332142857142857
2022-11-16,93,31.863636363636363,39.849999999999994,0.050431500000000004,0.13467605141021066,26.939062841444763,25.82173870515482,55.40909090909091,0.0,1010.5454545454545,80.77272727272727,27.05454545454546,1.5727272727272728,2.315909090909091
2022-11-17,79,23.91304347826087,29.917391304347824,0.04669583333333333,0.12003213138164942,35.93041238722567,26.942304724435125,47.04347826086956,0.06521739130434782,1010.2608695652174,82.17391304347827,27.095652173913045,1.6521739130434783,2.6652173913043478
2022-11-18,82,25.727272727272727,32.18181818181818,0.05089845833333334,0.1215525383791503,35.335653856960015,25.334536088076426,46.77272727272727,0.045454545454545456,1011.3636363636364,83.31818181818181,27.363636363636363,1.2999999999999998,2.255909090909091
2022-11-19,96,33.041666666666664,41.50833333333333,0.04576191666666667,0.13000480096394143,29.98282708456904,24.847333470998034,82.25,0.16666666666666666,1012.3333333333334,82.75,26.445833333333336,1.3958333333333333,2.1358333333333333
2022-11-20,109,38.73684210526316,48.45263157894736,0.04949758333333333,0.1461191146019279,39.42899197702369,27.770549173468396,69.6842105263158,0.013157894736842105,1011.7894736842105,76.63157894736842,25.92105263157895,1.736842105263158,2.033157894736842
2022-11-21,149,55.18181818181818,69.0090909090909,0.05650195833333334,0.30152071403070335,38.72927605906409,28.111591005423268,71.54545454545455,0.0,1009.9090909090909,57.72727272727273,28.11818181818182,1.4272727272727272,2.088181818181818
2022-11-22,152,56.36363636363637,70.48181818181818,0.047629750000000005,0.14597907711531596,29.038210595323573,27.429507341513517,91.63636363636364,0.0,1009.5454545454545,63.18181818181818,27.3,1.5636363636363635,2.12
2022-11-23,151,55.716499999999996,70.21,0.031286208333333336,0.18168863620135667,45.13167670839447,27.13718577126648,92.4,0.0,1010.65,74.45,26.595,0.705,1.932
2022-11-24,88,28.727272727272727,35.93636363636363,0.01961225,0.1904009684041414,25.18977304654575,24.847333470998034,99.77272727272727,0.3522727272727273,1012.4090909090909,89.9090909090909,22.768181818181816,0.6363636363636364,3.119545454545454
2022-11-25,95,32.94444444444444,41.20555555555555,0.041092333333333335,0.15807231435201716,28.33849467736397,21.09587331949441,100.0,0.20833333333333334,1013.0555555555555,89.72222222222223,23.200000000000003,0.7722222222222223,1.3944444444444446
2022-11-26,121,43.578947368421055,54.494736842105254,0.018211375000000002,0.17124584077115315,28.79331002403771,26.455102107356733,100.0,0.2894736842105263,1011.6315789473684,92.42105263157895,23.900000000000002,0.7263157894736842,1.6226315789473684
2022-11-27,81,25.25,31.583333333333332,0.03035229166666667,0.15676196358443414,24.490057128586145,25.82173870515482,55.25,0.041666666666666664,1007.5,81.91666666666667,26.78333333333333,1.0833333333333333,2.129166666666667
2022-11-28,77,22.818181818181817,28.55,0.04856366666666667,0.11950198946804713,24.839915087565945,27.624388388344876,56.09090909090909,0.0,1006.9090909090909,83.5909090909091,27.572727272727274,1.5090909090909093,2.425909090909091
2022-11-29,84,26.956521739130434,33.71739130434782,0.05183237500000001,0.13307562299178866,30.43764243124278,27.624388388344876,54.95652173913044,0.0,1008.3478260869565,83.3913043478261,27.630434782608695,1.2173913043478262,2.0704347826086957
2022-11-30,73,21.0,26.266666666666666,0.025682708333333335,0.1575821831488754,22.285951987013394,16.564888980665355,71.375,0.5208333333333334,1012.0416666666666,83.83333333333333,26.3875,0.7833333333333333,2.60875
2022-12-01,68,18.208333333333332,22.78333333333333,0.013074833333333336,0.11844170564084257,15.743608154091095,11.205660192803036,100.0,0.15625,1018.5833333333334,78.58333333333333,15.779166666666667,0.5666666666666667,2.401666666666667
2022-12-02,70,19.25,24.45,0.0280175,0.1684450910389147,25.18977304654575,25.82173870515482,83.0,0.0125,1019.5,64.7,15.41,0.8099999999999999,2.248
2022-12-03,97,34.0,42.52631578947368,0.02755054166666667,0.27319313102463405,41.03833858833079,28.111591005423268,95.78947368421052,0.0,1016.1578947368421,65.6842105263158,17.457894736842103,1.1263157894736842,1.7884210526315787
2022-12-04,87,28.565217391304348,35.734782608695646,0.014942666666666668,0.2783145019635844,41.28323915961665,25.480696873199943,100.0,0.0,1017.6086956521739,77.0,18.09565217391304,0.5869565217391305,2.1395652173913042
2022-12-05,69,19.0,23.771428571428572,0.033621000000000005,0.24717616654766156,30.43764243124278,26.308941322233213,95.23809523809524,0.0,1020.3809523809524,69.19047619047619,16.976190476190474,0.8,2.204285714285714
2022-12-06,129,46.76470588235294,58.476470588235294,0.06490720833333334,0.3003203927168868,41.633097118596446,26.942304724435125,82.58823529411765,0.0,1018.3529411764706,56.94117647058823,16.988235294117647,1.9823529411764707,2.057058823529412
2022-12-07,157,63.78947368421053,79.7578947368421,0.024281833333333336,0.23619322652624064,45.831392626354074,27.770549173468396,97.84210526315789,0.0,1017.6315789473684,68.0,17.605263157894736,0.7684210526315789,1.3842105263157896
2022-12-08,132,48.166666666666664,60.229166666666664,0.01961225,0.18370917707961443,30.087784472262978,19.00090206605732,100.0,0.0,1017.2083333333334,79.91666666666667,17.133333333333333,0.5625,1.5429166666666667
2022-12-09,146,53.625,67.05416666666666,0.017277458333333336,0.20027361121028206,21.69119345674773,19.975307300214105,100.0,0.0,1015.8333333333334,81.95833333333333,16.941666666666666,0.5625,1.6754166666666668
2022-12-10,132,48.0,60.01818181818181,0.020079208333333334,0.26550107193859335,34.2860799800206,27.429507341513517,100.0,0.06818181818181818,1015.4090909090909,91.68181818181819,16.022727272727273,0.6090909090909091,1.4313636363636364
2022-12-11,157,63.5,79.40555555555555,0.03688970833333334,0.1875702106390575,44.08210283145506,19.829146515090592,95.83333333333333,0.08333333333333333,1016.7777777777778,68.05555555555556,18.244444444444444,0.7555555555555555,1.146111111111111
2022-12-12,147,54.3,67.89999999999999,0.05183237500000001,0.23355251963584434,56.9218899260138,18.854741280933805,67.5,0.2,1018.3,56.1,19.48,1.6,1.532
2022-12-13,157,64.5,80.64,0.06023762500000001,0.15644187790074973,36.979986264165085,24.019089021964763,50.1,0.0,1018.2,31.9,20.36,3.4899999999999998,2.232
2022-12-14,143,52.666666666666664,67.18333333333334,0.057435875000000004,0.15084037843627277,46.88096650329348,26.162780537109697,76.41666666666667,0.0,1020.4166666666666,36.166666666666664,20.150000000000002,3.4333333333333336,2.83
2022-12-15,162,71.75,89.72500000000001,0.06537416666666666,0.1437184719742949,50.0296881341117,10.718457575724644,1.0,0.0,1013.25,38.75,21.875,4.025,1.0825
2022-12-16,162,71.33333333333333,89.16666666666667,0.06397329166666668,0.15692200642627632,43.977145443761124,10.23125495864625,36.666666666666664,0.0,1014.3333333333334,44.0,23.0,3.266666666666667,1.0
2022-12-17,150,55.333333333333336,69.19047619047619,0.04482800000000001,0.14917593288111392,39.988764711391376,9.744052341567857,96.0952380952381,0.0,1025.047619047619,34.714285714285715,19.176190476190477,1.1904761904761905,2.9814285714285713
2022-12-18,105,37.05263157894737,46.33157894736842,0.05089845833333334,0.13038490271331668,29.283111166609437,18.854741280933805,82.47368421052632,0.02631578947368421,1026.421052631579,26.57894736842105,17.205263157894734,1.3210526315789475,2.5957894736842104
2022-12-19,160,68.44444444444444,85.58888888888889,0.05136541666666667,0.15236078543377365,57.376705272687545,22.557481170729588,11.222222222222221,0.08333333333333333,1018.7777777777778,27.666666666666668,17.933333333333334,3.6666666666666665,2.0
2022-12-20,168,79.83333333333333,99.83333333333333,0.057435875000000004,0.129487995953826,39.533949364717635,20.316349132168984,51.833333333333336,0.041666666666666664,1013.6666666666666,40.166666666666664,21.183333333333334,2.2333333333333334,1.8866666666666667
2022-12-21,160,68.78571428571429,86.00714285714285,0.057435875000000004,0.17138587825776508,33.2365061030812,19.63426546825923,70.35714285714286,0.0,1017.4285714285714,35.857142857142854,20.3,2.664285714285714,2.0942857142857143
2022-12-22,165,74.83333333333333,93.58333333333333,0.058369791666666664,0.15738879804831607,56.22217400805419,23.726767451717734,74.5,0.0,1014.1666666666666,40.333333333333336,21.099999999999998,2.2666666666666666,1.385
2022-12-23,116,41.5,51.900000000000006,0.06131162916666668,0.6307288397001071,12.245028564293072,12.959589614285251,56.0,0.375,1014.75,36.25,23.65,2.725,2.4975
2022-12-24,152,57.0,71.275,0.0755071625,0.540264623348804,10.110895014516279,8.672206583995393,16.0,0.0,1017.5,28.5,24.05,3.2750000000000004,1.4975
2022-12-25,121,43.55555555555556,54.48888888888889,0.06780235000000001,0.46135349964298467,7.3820029344738245,12.22878568866766,29.444444444444443,0.0,1017.5555555555555,56.666666666666664,21.37777777777778,1.7777777777777777,2.3311111111111114
2022-12-27,120,43.27272727272727,54.12727272727272,0.05150550416666667,0.5669517672259907,9.9009802391284,13.59295301648716,100.0,0.0,1017.8181818181819,75.18181818181819,20.136363636363637,0.8727272727272727,1.199090909090909
2022-12-28,104,36.84466666666667,46.08666666666666,0.03548883333333334,0.41931224562656194,40.933381200636845,16.077686363586963,100.0,0.2,1021.8,84.53333333333333,14.393333333333334,0.4933333333333333,3.0193333333333334
2022-12-29,104,36.875,46.11666666666667,0.04249320833333334,0.18434934844698322,37.78465956981862,9.744052341567857,100.0,0.0,1024.9583333333333,64.16666666666667,13.733333333333334,0.5625,2.595
2022-12-30,123,44.36217391304348,56.08695652173912,0.03735666666666667,0.2279610228489825,39.533949364717635,18.51369944897893,91.34782608695652,0.0,1025.9565217391305,63.78260869565217,14.38695652173913,0.7000000000000001,2.1856521739130437
2022-12-31,155,61.04761904761905,76.32857142857144,0.03455491666666667,0.23942409139593,55.977273436768336,16.564888980665355,96.80952380952381,0.0,1024.4285714285713,63.714285714285715,15.738095238095237,0.7666666666666667,1.4276190476190476
2023-01-01,156,62.0,77.52941176470587,0.050431500000000004,0.18271891199571583,54.577841600849126,24.701172685874518,59.294117647058826,0.35294117647058826,1022.3529411764706,65.0,16.788235294117644,2.341176470588235,1.2882352941176471
2023-01-02,157,63.714285714285715,79.66428571428571,0.035955791666666674,0.22719081667261692,51.429119970030904,19.975307300214105,100.0,0.0,1023.2142857142857,62.5,19.22142857142857,0.7785714285714286,2.045714285714286
2023-01-03,154,60.15,75.2,0.037823625,0.21231683505890753,28.688352636343772,27.770549173468396,95.55,0.0,1023.5,70.5,17.915,0.755,1.4645
2023-01-04,155,61.333333333333336,76.68333333333334,0.0379637125,0.17652725455194573,54.12302625417538,8.91580789253459,95.5,0.0,1020.8333333333334,62.166666666666664,20.333333333333332,2.4833333333333334,1.0
2023-01-05,150,55.285714285714285,69.11428571428571,0.05136541666666667,0.38882408425562304,56.9218899260138,24.360130853919642,99.28571428571429,0.0,1021.0,70.0,20.7,1.3,0.97
2023-01-06,134,48.80952380952381,61.03809523809524,0.052299333333333343,0.28007497322384867,33.586364062061,25.82173870515482,84.33333333333333,0.0,1023.4285714285714,56.19047619047619,20.485714285714284,1.7857142857142858,2.394285714285714
2023-01-07,154,59.833333333333336,74.81111111111112,0.05510108333333334,0.2761139128882542,32.8866481441014,24.019089021964763,80.5,0.0,1020.3888888888889,55.611111111111114,18.51111111111111,1.6277777777777778,1.1833333333333333
